DAO Name,ENS,Voter Address,Voter Choice,Weight,block,Vote Time,Transaction Hash,Current Delegated Votes to Voter,Current Delegated Votes Raw to Voter,Voter Token Holders Represented,Proposal ID,Proposal State,Quorum Votes,Proposal Token Holders,Proposal Delegate Holders,Against Delegate Votes,For Delegate Votes,Abstain Delegate Votes,Total Delegate Votes,Against Weighted Votes,For Weighted Votes,Abstain Weighted Votes,Total Weighted Votes,Proposal Date Created,Proposal Date Start,Proposal Date End,Offchain?,Proposal Choices
AaveV2,djonn.eth,0x8c97da9740d23f9b126620c5ead7f1c7e16340ab,AGAINST,8.725126961650203e+16,16091012,1669910471,0xd392551118f0c0f69186e51bede40dd27d6008ad43f23b77a5fa7961d1bdc190,0.08725126961650202,8.725126961650203e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,919g2.eth,0x13e35b33b929bd96a004ea88d1fec552b205a23b,FOR,1.3277463152007264e+16,16091012,1669910471,0xec4886aac4039e7bd2952720ecd41e97221a1e8cb289a29b49023ca15e554f91,0.013277463152007264,1.3277463152007264e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,iiste.eth,0xbbcd2582ecd8404950d76bf98fc7c745acf5b3a6,FOR,1e+17,16091013,1669910483,0xc303b7e7ec8a7b118341ad7540b550185c932ffb3adf78a16880f6ef31d62d70,0.1,1e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,fiiippp9.eth,0xc22e2e7f7714bb08ced43e0a41b2db13f45e715b,AGAINST,7.223541265576243e+16,16091016,1669910519,0x93680cf9f5fb8f20c0627e91b17824f807edcfad9db718b3e66ed34a128f35cb,0.07223541265576243,7.223541265576243e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,bigivan.eth,0xdfa054043dc2bda895c6ade88a1329fe552c3b68,FOR,1e+17,16091017,1669910531,0x428dd115bbaf5aa8d344c732903226a3c335569e7b1ab8015d7bd33eb112accb,0.1,1e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,ylliaaaa.eth,0x398e792451c8c986e88e0cbf6b9f46fd698bf3ac,AGAINST,6.221254944049211e+16,16091019,1669910555,0xeb5d0a088477dfac57bcf1cedcced51d5cbfee985bcc103f2c822e955a898aa5,0.06221254944049211,6.221254944049211e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,tesr.eth,0x5dd0fad326fd1c906744ed43f7f5e860f1681080,FOR,1e+17,16091020,1669910567,0x9c94a4d26d5449cecd8a802a8f6ffd7788725b28218300349c5327f2ab235d4a,0.1,1e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,noahark.eth,0x20879c965b29a728ef87a2eb391e8bd8f6cd0dc0,FOR,2e+17,16091023,1669910603,0xf49be19806e7161af1ba239148d210b3da86821668256c6094e870e1eaf07cc0,0.2,2e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,radikk.eth,0xcbf248983d465da9cf6353dfe09fb34c90fff7ff,AGAINST,9.82157948847203e+16,16091023,1669910603,0x5c346444010abf7a8696208c17446d9cbd800e2afcd108cf886d042631a4c66e,0.0982157948847203,9.82157948847203e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,0x1748.eth,0xaf0827353b3450abc4edfda43cd36137aa0c1202,FOR,1e+17,16091025,1669910627,0x454a131d8b868ae51b93f0193922fe1eb464ed6c41fa669b152e5a81e81e6a43,0.1,1e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,gawesong.eth,0x02bc449b248f5c81b5a748db0b45402cd5ffa6b2,FOR,6e+16,16091026,1669910639,0x52544315a40535700bc907ec5c2738f2bfd4ae66c43c7a78f2a45e2dce337024,0.06,6e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,ynayna.eth,0x4820e8f84b94428abafeb4ec43983de3bdff8e3b,AGAINST,6.222367487809638e+16,16091026,1669910639,0x6ab15fc4ef857d23d9a9131dc3807d1bb822a58187964be6d5f1a70123fbbe5e,0.06222367487809638,6.222367487809638e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,makssssssssss.eth,0x9241f27daffd0bb1df4f2a022584dd6c77843e64,AGAINST,2.70455966933482e+17,16091028,1669910663,0x17e9cdc9cf5f1851b35f16c5fca59ce51bc46d363b7b6a760c99321b04b984c1,0.07045596184043659,7.045596184043659e+16,3,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,mashaaa.eth,0x98c3d15845a471cacddb1a17885479641a6f0ce9,AGAINST,1.4476310916744618e+17,16091029,1669910675,0xcf695691ed15a45f9cdc325879d5a026f382b384ddb3eb29451efa57bc8edd32,0.14476310916744617,1.4476310916744618e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,007277.eth,0x32e100b633a70b4f315945f7c18373297f9f8a9f,FOR,2.7e+17,16091031,1669910699,0xce6a93296760449c75b088429a5ad107567e352e078a1cc27d20bef703b8f4cd,0.27,2.7e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,lordkrishna.eth,0x19f8b75a7db0a380a7ef0836acdc59355488977e,FOR,1.5e+17,16091036,1669910759,0x4c8754a047f855426f491da5800e630da435ba9ff85872d301051b9924fb37d8,0.0,0.0,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,869865.eth,0x4bb3d966910f5171eee89aea00b7e46664427f5e,FOR,1e+17,16091036,1669910759,0x94b7ad1672da839b78b1b914afeb5aad07e6bd3628e4c5222aaf4434e46ee3d4,0.1,1e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,mistald.eth,0x938a49e24fd7a26149dd537019078d8a8f919290,FOR,1e+16,16091037,1669910771,0x548aaceb38acc6bc44077b2e35b4089aba3e514c70cb6f17b5c52f2067fe38ca,0.01,1e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,wang0766.eth,0x26c75762dfa660acebadcce7f90ef20be3224d3b,FOR,1e+17,16091043,1669910843,0x496fca603482619010053bf5455f8f232b3edc4b1a3da5ad18b5eeab532ca366,0.1,1e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,yes28.eth,0xb21365a936cad1e7d0a676a9cb971dd8b72a7d03,FOR,1.25e+17,16091051,1669910939,0x5e4deb8595ec224bdf64ede4b64209e376088aed38321f61b8b5c7d013e8f185,0.125,1.25e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,ferme99.eth,0x53b106a3897032957e32ea30e9b64d5d6da90017,FOR,1.05e+17,16091052,1669910951,0x686921c0a866c07425da4a9fa79f930c47bb239f7d7d6912a3e126289c91ceeb,0.105,1.05e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,lauar.eth,0x0d4ebc9b322804f58fd6919dd86b2e755c5cd1f9,FOR,1e+17,16091053,1669910963,0x787e89fd868bbb73f2033618484f5322cbffffcc025cfd1c17a5f42a9eaa7628,0.1,1e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,juliet88.eth,0xddf972a9a3032b336dd1cb01842aa8281ac06c77,FOR,1.04e+17,16091053,1669910963,0xace1c388dc711fb59f43c8062a808dd8b0462e7bd5bd5b99bfb17354e115c76d,0.104,1.04e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,mayer55.eth,0xeb4766904fedae1e29c3855f707a16ca039039c1,FOR,1.07e+17,16091053,1669910963,0xbaeb3eb5d68794154aa8979a00704bf32d1f0a0ae17f2e5aad1c83b1e4df0894,0.107,1.07e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,rudolph91.eth,0x8cb3eca72555feaf21c4cdc9a46d5fe30b6b572b,FOR,1.01e+17,16091054,1669910975,0xe89963b449c601851153e6a318170fca9fb091a9eca3631860f9859eeeb5a171,0.101,1.01e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,levell.eth,0x925e0c3fe5912e0380e7872fae5f3f50747fb1f6,FOR,1.02e+17,16091054,1669910975,0x4124d59dbdf720e1ae22c9c17c4a2a07f01bb262a68f0c8b286626dbd2b3c985,0.102,1.02e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,melhuish.eth,0xba31ba00a28164387862cb929353510c5b4600d4,FOR,1.06e+17,16091054,1669910975,0xd0e1ce684afeafbfb6ee6c77350f94138a6fe15961addbc68a91bc550ce7aafb,0.106,1.06e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,hobbs77.eth,0xcdae912370e169298b6aee8ff2ade036b60956c0,FOR,1.08e+17,16091054,1669910975,0xe7e4623a4969101ec9206010c22a2145245d8c87e8ba09415e455f7aae4ba07e,0.108,1.08e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,derreck33.eth,0xa80dc66260542d8c123c0489855b33d000f00b0d,FOR,1.03e+17,16091056,1669910999,0xbb59d4dfb099cbfc20e6af5680be6a7767473b0832a4dcab556d68ad1171ea36,0.103,1.03e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,am-00-00-00.eth,0x93fa26253abbfb21a7f2749a81bb25a7e5f95ba1,FOR,1.6294831981191596e+16,16091069,1669911155,0x728c134ae039dea2447d0ee7b052f95066f55f460b92cccabff4c49995fcea9e,0.016294831981191596,1.6294831981191596e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,tony29.eth,0x34a10fce0293276a43c127ac457ad3e65732c888,FOR,3.25e+17,16091079,1669911275,0xea76d9d532fc89bd3f900b7149845b863d04ade4e5522baa0de8931c2ff93ea1,0.325,3.25e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,00xx99.eth,0x26e11dba9a41ed50492b25241a45e4fcc3687f8c,FOR,2e+16,16091080,1669911287,0x479862f9c92fcaec6041281c217c10086ea9d37b62f7ed7fa56ff8566b337488,0.02,2e+16,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0x296cb228ad399867c48cbc5f5f29bbf05a0e9758,FOR,1e+16,16091085,1669911347,0x1f007671c07b7e73fc63c280880d70ffe3f037d33ef7776cb323d205de3b1e87,0.01,1e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,babybaby.eth,0x437f40efdddfd6c63c90504d3df97f9c8326d25a,FOR,1.867662192170357e+16,16091085,1669911347,0x9eaaf4692a801a899453c341cb31edd0968496452d5068de81da87d7b006f895,0.01867662192170357,1.867662192170357e+16,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0x290672713fdd5165b82d25e4d6d1fbce7fe83f69,FOR,9481095645932864.0,16091086,1669911359,0xc0cb9742582ebdf2579b88c531e392ef149351a9007f113b9a49f020232ab62b,0.01,1e+16,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,binancezh.eth,0x57748ecb251f2ec36027bf8b7b2c13b69b8e5222,FOR,400000000000000.0,16091095,1669911467,0x7477ec1e985a7029a63443a5d2ddc595569fde1d22af66cc09054601c98211f6,0.0004,400000000000000.0,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,maleyi.eth,0x6f0c3105444e9ad288ed64674c12420593a1efb2,FOR,2.745874851203959e+16,16091097,1669911491,0xa0936bac3423de6a0505c9fd14c3413492caf40082811e2e708115a99f9487ae,0.027458748512039593,2.745874851203959e+16,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,台灣共和國.eth,0x9602c750905b2dd6d5f477d68ff218c7dc5b943c,FOR,1.7283525890054468e+16,16091100,1669911527,0xf65e43d18225d021b3341a5418a4c0478771348c75fb84a03c335cc680e7c834,0.01728352589005447,1.7283525890054468e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0x1bfc3039cd5c2d310597193ca05df3afe990dfd8,FOR,1e+16,16091107,1669911611,0x2cc6508993cfa90a89473ce6967215ca741a6f685faadc3d6c26a64778842244,0.01,1e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,nb666.eth,0x0f62d09cd84b4469f58e14c32180d1d7ffc5e87c,FOR,1e+16,16091108,1669911623,0x04c7f3288d31724826505edc464f917fec361883f3d191fb349d2b730ddb5ea9,0.01,1e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,bobbi3.eth,0xbc470793aafec58a427fb40894c6a304a51866de,FOR,2.75e+17,16091118,1669911743,0xc42348fe74ab183edc49096f6c0f0ecb2829ddbec506c982c341178686ab6785,0.275,2.75e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,xcadnet.eth,0xa4c004f4242e895b375f67fc774364ea0e74630b,FOR,9289261672917686.0,16091127,1669911851,0xf3d4d909565c9739223e94a0226238ef7643dba7d73170e8b3cd0d43ef2cb53c,0.009289261672917685,9289261672917686.0,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,beating.eth,0x8dd0f1c1bdef8e2c180df44d348db44494c54ea7,FOR,1.1973361215093221e+17,16091150,1669912127,0xb7584f6faec95e2818e575d9c592a24f6f64b883f0503c30987318b724ce4cf2,0.11973361215093221,1.1973361215093221e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,4567456.eth,0x42364fdc555b2ce496002735afd4215d2ad44f96,FOR,2.73e+17,16091193,1669912643,0x72b3818174bd511725f08673a85e2ca076f5b355f6b64aa948ef65c93f3a8753,0.273,2.73e+17,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,dedocs.eth,0xae79686cce4346790b1b937bd51e23d926cc2c1a,FOR,3.687293377087504e+16,16091203,1669912763,0x402e3d6c17513ab9d7cc3381afee8b66ece63d0b2cc3654fe726f6fd4cdac2e5,0.03687293377087504,3.687293377087504e+16,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,ifrodo.eth,0x099ef40a72e719ec6ed7698ec7cbd7c94ed4f593,FOR,1.00295076e+18,16091204,1669912775,0x70cfcf4455bafed3bc978d92dbb0fd3d073529a3007ca132ddc867fc4027666a,0.0,0.0,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,0x56777.eth,0x9fbe83dad5e8762163782e1a95074ce6c47dd3e7,FOR,2.612999760644145e+17,16091215,1669912907,0x35b36794f8bad25581ed6243db36c88471d6f2d3b88ede2d9bd9748708b52850,0.26129997606441446,2.612999760644145e+17,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,loveme1314.eth,0x6f881e25e46fbcc072e68a6d2b6df0d785a7e050,FOR,5.5e+17,16091245,1669913267,0xa9d2481bcfeb758534c014ddd5ea5b1e34578aebb282102d9431f49b652fef86,0.55,5.5e+17,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0x540152eb3e367aef36cbf9f09bbec6f5aae33ac7,FOR,6.539636367361119e+16,16091254,1669913375,0x2cd3919c6ef36f5a5b270c2e6ac2258ebb82ea0e98601a0e9a87c9dd36007471,0.0653963636736112,6.539636367361119e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,btclabs.eth,0x41e260e8f07615418968c5fc7d10e277cf7eab56,FOR,9.889e+17,16091278,1669913663,0x2a38ec4ee403394f1e38abe638e0aa374f6be281fbcdc5ae7035bca955fd0653,0.9889,9.889e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,formosa-taiwan.eth,0x3abdb6c900c78dc1856798e63952991d2d648280,FOR,1.750074977597658e+16,16091284,1669913735,0x9711365641ca7fc0e3709a98413117b2e6e086edf4e8fe186a27399f309101c1,0.01750074977597658,1.750074977597658e+16,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,liberaiders.eth,0x867af6b39e3f113d62e6af8a3aeef1ff42d38669,FOR,6195702215121494.0,16091301,1669913939,0xbfd6975de441de5f1b6f5e9b6c71fcfd150b3416d57df719b4cb1b781fee3202,0.006195702215121494,6195702215121494.0,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,mogukun.eth,0x32ceb7ffc5e01be39dbd6439133b338d371ffb49,FOR,1e+18,16091330,1669914287,0xc4a36c0675a4c2790fde65fc5625e4aaabf067b543dfdb8c78654d86c85f03a0,1.0,1e+18,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,daciv.eth,0xd03ad690ed8065edfdc1e08197a3ebc71535a7ff,FOR,6010000000000000.0,16091364,1669914695,0x193cfbc5bc5e6c11cfeb4a145d065f24df111942183c6a0b7b80844ae3daf675,0.00601,6010000000000000.0,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,0x07777777.eth,0x2bd2f0256f5ea89cea6de3e534438550d8d19af0,FOR,9e+17,16091374,1669914815,0x0db7bfb22a72db61d28e1d79f7777790386df4389c52c225523ab992c4488c49,0.9,9e+17,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,odosprotocol.eth,0xeaf7a913882d45d07e8a6be42cdf88e776527d12,FOR,3.035839063023423e+17,16091382,1669914911,0x0bafa70fb41dd44fdf0dd59fa0d5990ed95057a17f9074165646340174b5733e,0.3035839063023423,3.035839063023423e+17,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0xde47e22ea57cc8981779d2523f085703ea83c08c,FOR,1.00000007514649e+17,16091398,1669915103,0x41494b95aa22bbb827d9f14d80b5e9ac48508dec5aa821f0f540ccde854608e9,0.10000000751464899,1.00000007514649e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,,0x6fded91556cfbf602f05e279d270327382d9206e,FOR,3.5363284010873894e+20,16091409,1669915259,0x9ba5dbde16251467563c25e8aa3697c32ed72428b069d824c698cdc242675041,0.0,0.0,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,dongdo.eth,0x896002e29fe4cda28a3ae139b0bf7bac26b33a8c,FOR,1.0046e+18,16091424,1669915439,0x5173b3a0f687d996908f8e7abf94d017edb85852881e6c76fd7a6e60870bb4f5,0.5046,5.046e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,mua.eth,0x078ad5270b0240d8529f600f35a271fc6e2b2bd8,FOR,2.897013911603179e+17,16091432,1669915535,0xf90c97f809f006e8c4ffc0546e618f57948ba3f449cdbc5042fc0e68e787b884,0.1897013911603179,1.897013911603179e+17,1,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
AaveV2,melson.eth,0x71213a9c9504e406d3242436a4bf69c6bfe74461,FOR,3.7347771618309114e+17,16091449,1669915739,0xe1e8e949fe82a4a87d20aa732eddf5b309ab3efddb9b0d8ce062556cf66c6874,0.27347771618309114,2.7347771618309114e+17,0,127,ACTIVE,320000000000000000000000,140961,127762,14,425,0,439,29282680641870791221,253076530382667801703837,0,253105813063309672495058,1669806347,16089593,16108793,0,"['FOR', 'AGAINST', 'ABSTAIN']"
